id,magnitude,place,time,longitude,latitude,depth_km
us7000mdtw,4.8,"30 km S of Hualien City, Taiwan",2024-04-22 11:10:13.508,121.5896,23.7036,10.0
us6000muxs,4.6,"25 km S of Hualien City, Taiwan",2024-04-22 10:55:24.204,121.5724,23.7466,10.0
us7000mdti,5.6,"30 km S of Hualien City, Taiwan",2024-04-22 10:50:30.590,121.6282,23.7053,10.0
us6000muy0,5.0,"28 km S of Hualien City, Taiwan",2024-04-22 10:49:06.722,121.6381,23.7229,10.0
us7000mdtc,5.3,"39 km S of Hualien City, Taiwan",2024-04-22 10:46:21.461,121.6563,23.6225,10.0
us7000mdtb,4.7,"27 km S of Hualien City, Taiwan",2024-04-22 10:46:10.703,121.58,23.7276,10.0
us6000muxr,4.5,"98 km WNW of Hihifo, Tonga",2024-04-22 10:34:21.722,-174.6227,-15.5724,152.88
us6000muxq,4.6,"253 km SSE of Tabiauan, Philippines",2024-04-22 10:32:50.566,123.1329,4.1059,10.0
us7000mdt4,4.8,"29 km S of Hualien City, Taiwan",2024-04-22 09:52:55.346,121.6326,23.711,17.783
us6000muxl,4.9,"30 km SSE of Hualien City, Taiwan",2024-04-22 09:17:09.152,121.6677,23.7054,10.0
us7000mdt0,5.2,"23 km SW of Hualien City, Taiwan",2024-04-22 09:16:01.385,121.4665,23.8125,27.828
us7000mdt2,5.1,"19 km SSW of Hualien City, Taiwan",2024-04-22 09:12:10.590,121.5579,23.808,10.0
us7000mdsw,5.2,"31 km S of Hualien City, Taiwan",2024-04-22 09:08:39.851,121.5925,23.6939,16.265
us7000mdss,4.5,south of the Fiji Islands,2024-04-22 08:46:31.563,-179.7066,-23.695,520.242
us6000muxg,4.7,northern Mid-Atlantic Ridge,2024-04-22 06:52:19.657,-45.2942,23.5185,10.0
us7000mds7,4.7,"91 km W of Sungai Penuh, Indonesia",2024-04-22 06:06:06.276,100.5671,-2.0882,70.955
us7000mds4,4.6,"238 km WSW of Tual, Indonesia",2024-04-22 05:34:12.829,130.7692,-6.4631,94.189
us6000muxd,4.6,"91 km W of Hihifo, Tonga",2024-04-22 04:19:47.439,-174.6492,-15.8604,121.125
us7000mdrp,4.8,"70 km NW of Ternate, Indonesia",2024-04-22 03:03:11.561,126.9155,1.2138,10.0
us7000mdr4,4.6,"43 km SSE of Cilacap, Indonesia",2024-04-22 00:48:01.134,109.1453,-8.0916,89.255
us7000mdqs,4.6,"120 km NW of El Alto, Peru",2024-04-21 23:22:32.776,-81.9309,-3.4452,10.0
us7000mdpx,5.4,"142 km SSW of Emiliano Zapata, Mexico",2024-04-21 19:05:14.633,-105.6276,18.2634,10.0
us7000mdp9,4.9,"50 km SSW of La Esperanza (El Zapotal), Mexico",2024-04-21 16:51:21.957,-93.3267,15.0249,69.003
us7000mdp8,4.6,"144 km SW of La Manzanilla, Mexico",2024-04-21 16:41:05.784,-105.5907,18.2286,10.0
us7000mdp6,4.7,"21 km NNE of Hualien City, Taiwan",2024-04-21 16:35:51.370,121.6587,24.1634,32.956
us7000mdp5,4.5,"145 km SSW of Emiliano Zapata, Mexico",2024-04-21 16:34:01.546,-105.614,18.2291,10.0
us7000mdnr,4.6,"151 km WNW of Sola, Vanuatu",2024-04-21 14:37:46.099,166.3611,-13.1588,48.306
us6000mu22,4.6,South Sandwich Islands region,2024-04-21 13:26:35.685,-25.5348,-56.7385,10.0
us6000mu2f,4.5,Balleny Islands region,2024-04-21 12:32:09.845,163.7823,-62.0709,10.0
us7000mdn0,5.1,Kermadec Islands region,2024-04-21 11:59:16.820,-178.7399,-31.6851,46.324
us6000mu1v,4.6,south of the Fiji Islands,2024-04-21 09:21:28.948,-179.8315,-23.1829,555.315
us7000mdlk,5.3,"119 km WNW of Höfn, Iceland",2024-04-21 06:37:19.558,-17.5954,64.5409,10.0
us7000mdkw,4.6,South Atlantic Ocean,2024-04-21 03:29:19.767,-7.0416,-20.5922,10.0
us7000mdkn,5.1,"56 km S of Hualien City, Taiwan",2024-04-21 02:40:55.589,121.631,23.4701,28.583
us6000mu1q,4.7,"179 km ESE of Kimbe, Papua New Guinea",2024-04-21 02:37:49.212,151.535,-6.375,10.0
us6000mu1p,4.5,"3 km NNE of Malango, Solomon Islands",2024-04-21 01:54:49.916,159.7316,-9.6689,32.454
us6000mu1m,4.5,southeast of Easter Island,2024-04-21 01:31:03.921,-103.865,-35.8605,10.0
us7000mdj7,4.5,"276 km NNE of Lospalos, Timor Leste",2024-04-20 21:30:47.071,128.373,-6.4294,286.092
us6000mu14,4.6,southeast of the Loyalty Islands,2024-04-20 20:09:24.620,170.9778,-22.4268,58.0
us6000mu11,4.7,"126 km ESE of Neiafu, Tonga",2024-04-20 18:43:06.603,-172.9561,-19.2434,23.577
us6000mu0y,4.6,southeast Indian Ridge,2024-04-20 17:34:32.912,95.3914,-45.9717,10.0
us7000mdh8,4.9,"4 km ESE of Hidalgo, Mexico",2024-04-20 14:09:10.712,-92.5947,15.1429,100.851
us6000mu0j,4.5,southeast Indian Ridge,2024-04-20 09:03:44.829,106.7277,-48.8878,10.0
us6000mu0m,4.5,South Sandwich Islands region,2024-04-20 05:02:03.374,-26.2353,-56.0516,26.851
us7000mde4,5.0,"207 km NNW of Saipan, Northern Mariana Islands",2024-04-20 03:42:24.412,145.3641,17.0523,489.707
us7000mddl,4.6,"15 km WNW of Villa Basilio Nievas, Argentina",2024-04-20 02:37:16.188,-68.8776,-31.4804,112.313
us7000mddj,4.9,"63 km ENE of Kinablangan, Philippines",2024-04-20 02:22:11.229,127.0993,7.8564,10.0
us7000mdda,4.6,western Xizang,2024-04-20 01:44:04.495,81.7783,33.5237,10.0
us7000mdbe,4.7,"49 km SW of Shikotan, Russia",2024-04-19 22:07:30.981,146.3714,43.4305,65.0
us7000mday,4.8,"85 km S of Shikotan, Russia",2024-04-19 20:59:39.920,146.558,43.0408,45.81
us7000mdak,4.6,south of Panama,2024-04-19 20:25:42.302,-82.376,4.7092,10.0
us7000md9u,4.5,"110 km W of Pariaman, Indonesia",2024-04-19 19:27:51.183,99.1417,-0.7813,39.055
us6000mtzp,4.5,south of the Fiji Islands,2024-04-19 15:42:27.865,-179.8004,-23.5461,527.824
us7000md4s,4.5,near the north coast of Greenland,2024-04-19 14:01:37.480,-23.14,82.9537,10.0
us7000md4i,4.5,"Bonin Islands, Japan region",2024-04-19 12:50:08.800,142.5749,28.9431,21.189
us6000mtzh,4.5,central Mid-Atlantic Ridge,2024-04-19 11:54:12.444,-24.4345,-1.2083,10.0
us7000md43,5.4,central Mid-Atlantic Ridge,2024-04-19 11:00:39.955,-24.4482,-1.1823,10.0
us7000md3k,5.7,southeast of the Loyalty Islands,2024-04-19 09:18:00.874,170.8691,-21.9186,87.0
ak024521g2jy,4.6,"159 km SE of Chignik, Alaska",2024-04-19 07:27:33.350,-156.8911,55.1465,21.7
us7000md2v,4.5,"84 km W of Kuqa, China",2024-04-19 05:27:56.338,81.9139,41.7672,10.0
us6000mtz7,4.6,South Sandwich Islands region,2024-04-19 04:42:24.339,-25.0724,-58.577,19.568
us7000md2s,4.7,South Sandwich Islands region,2024-04-19 04:22:13.351,-25.1511,-58.7859,31.648
us7000md1y,5.2,south of the Fiji Islands,2024-04-19 02:23:16.270,-176.7015,-24.5403,10.0
us7000md1g,4.5,"0 km W of Iwai, Japan",2024-04-19 00:33:22.263,139.8891,36.0485,60.512
us6000mts7,4.6,Kermadec Islands region,2024-04-18 21:27:50.294,-177.0835,-27.4171,10.0
us7000md0f,4.5,"90 km N of Tocopilla, Chile",2024-04-18 20:48:58.010,-70.2662,-21.2781,35.634
us6000mtsc,4.5,"187 km NNE of Colonia, Micronesia",2024-04-18 19:18:21.788,138.8477,11.0476,10.0
us7000mczu,4.8,"183 km NNE of Colonia, Micronesia",2024-04-18 19:16:06.562,138.7487,11.0534,10.0
us7000mczy,4.6,"130 km NE of Saipan, Northern Mariana Islands",2024-04-18 18:45:00.138,146.7414,15.8946,34.629
us6000mtrz,4.6,western Xizang,2024-04-18 17:44:21.553,81.8122,33.477,10.0
us7000mczb,5.1,western Xizang,2024-04-18 17:40:02.062,81.7676,33.5041,10.0
us7000mcz1,4.5,"67 km E of Loreto, Mexico",2024-04-18 16:13:43.088,-110.6834,26.1164,10.0
us7000mcxe,5.6,"64 km ESE of Loreto, Mexico",2024-04-18 15:12:30.391,-110.7948,25.7087,10.0
us7000mcxc,5.6,"11 km W of Sulusaray, Turkey",2024-04-18 15:11:25.596,35.9451,39.9894,16.0
us7000mcx7,4.7,"146 km ESE of Neiafu, Tonga",2024-04-18 14:59:40.872,-172.8247,-19.3805,10.0
us7000mcx6,4.6,"136 km ENE of Saipan, Northern Mariana Islands",2024-04-18 14:05:08.632,146.8694,15.8076,34.542
us7000mcuy,4.7,"240 km NNE of Hicks Bay, New Zealand",2024-04-18 11:09:02.512,179.4541,-35.6466,51.42
us7000mcul,5.4,"Volcano Islands, Japan region",2024-04-18 09:29:11.969,143.3267,22.7438,62.0
us6000mtrr,4.7,"36 km SE of Hualien City, Taiwan",2024-04-18 09:11:57.239,121.8114,23.7095,27.816
us6000mtse,4.5,southern Mid-Atlantic Ridge,2024-04-18 08:35:45.291,-16.0807,-43.5942,10.0
us7000mcua,5.2,southern Mid-Atlantic Ridge,2024-04-18 08:26:13.393,-16.0988,-43.6941,10.0
us7000mcu6,4.5,western Xizang,2024-04-18 07:43:33.464,81.8828,33.5515,10.0
us7000mcu3,5.2,"84 km ENE of Loreto, Mexico",2024-04-18 07:39:39.658,-110.56,26.2783,10.0
us6000mtru,4.5,Balleny Islands region,2024-04-18 07:32:42.428,178.5311,-64.7416,10.0
us7000mctr,5.1,"204 km WSW of Port McNeill, Canada",2024-04-18 06:06:04.909,-129.9156,50.2411,10.0
us6000mtrg,4.7,northern Mid-Atlantic Ridge,2024-04-18 00:35:01.787,-44.9038,13.2687,10.0
us7000mcs6,4.6,"11 km WNW of Sulusaray, Turkey",2024-04-17 22:07:00.002,35.9571,40.018,3.765
us7000mcrx,4.9,"205 km WSW of Port McNeill, Canada",2024-04-17 21:46:14.711,-129.9075,50.2005,6.936
us7000mcru,5.4,"266 km W of Houma, Tonga",2024-04-17 21:31:47.788,-177.8682,-21.2737,387.775
us7000mcrs,5.5,"20 km ESE of Cárdenas, Nicaragua",2024-04-17 21:21:54.614,-85.3325,11.1271,154.0
us6000mtqs,4.6,central Mid-Atlantic Ridge,2024-04-17 18:10:29.086,-31.9985,3.9096,10.0
us6000mtqm,4.8,"19 km W of Uwajima, Japan",2024-04-17 14:19:00.978,132.3539,33.2552,50.484
us7000mcpi,6.3,"18 km W of Uwajima, Japan",2024-04-17 14:14:46.694,132.3647,33.2503,32.0
us7000mcpe,4.7,"78 km ENE of Loreto, Mexico",2024-04-17 13:52:46.098,-110.6183,26.271,10.0
us7000mcmw,4.9,western Xizang,2024-04-17 12:21:56.331,81.7143,33.5376,10.0
us7000mcmt,4.9,"78 km ENE of Loreto, Mexico",2024-04-17 11:58:07.963,-110.6018,26.2305,10.0
us6000mtqf,4.6,South Sandwich Islands region,2024-04-17 11:26:26.139,-30.6482,-55.9265,10.0
us7000mcmb,4.9,"18 km SE of Hualien City, Taiwan",2024-04-17 09:17:10.618,121.7448,23.8715,32.186
us7000mcm4,4.6,"120 km N of Paciran, Indonesia",2024-04-17 08:15:05.225,112.3528,-5.7846,10.0
us7000mcm3,5.0,Balleny Islands region,2024-04-17 08:04:42.182,148.4495,-62.8511,10.0
us7000mcld,4.9,"37 km NNW of Kuqa, China",2024-04-17 04:22:33.355,82.6902,42.0079,10.0
us7000mcl5,4.7,"42 km ESE of Ransiki, Indonesia",2024-04-17 03:55:39.257,134.541,-1.5885,10.0
us7000mckg,5.0,"86 km E of Loreto, Mexico",2024-04-17 01:45:14.861,-110.4997,26.1567,10.0
us6000mtq3,4.5,"Kermadec Islands, New Zealand",2024-04-17 00:48:31.828,-177.7531,-30.6602,35.0
us7000mcjj,5.0,"39 km SE of Port Blair, India",2024-04-16 23:01:24.137,92.9599,11.3815,57.532
us7000mciz,4.5,"60 km WNW of San Antonio de los Cobres, Argentina",2024-04-16 21:30:43.746,-66.8975,-24.0905,196.344
us7000mcid,4.8,"Bonin Islands, Japan region",2024-04-16 20:19:15.890,142.5275,26.3706,10.0
us7000mchx,4.6,"21 km ENE of Hualien City, Taiwan",2024-04-16 18:59:48.903,121.7989,24.0589,27.269
us7000mchr,4.5,"55 km NW of Hicks Bay, New Zealand",2024-04-16 18:30:12.030,177.8205,-37.2745,63.344
us7000mcg7,5.0,"17 km ESE of Union, Philippines",2024-04-16 16:06:15.536,126.2537,9.6873,51.666
us7000mcej,5.4,"83 km ESE of Inarajan Village, Guam",2024-04-16 14:58:55.527,145.4323,12.9353,9.219
us7000mcdb,4.8,"144 km ESE of Ust’-Kamchatsk Staryy, Russia",2024-04-16 10:37:12.924,164.6916,55.8402,20.332
us7000mccx,5.0,"104 km ENE of Port-Olry, Vanuatu",2024-04-16 07:56:40.597,168.0105,-14.8116,10.0
us6000mtic,4.7,"61 km N of Hihifo, Tonga",2024-04-16 05:44:05.000,-173.7161,-15.404,92.224
us7000mcbu,4.8,"71 km WSW of Pelabuhanratu, Indonesia",2024-04-16 03:18:21.817,105.9559,-7.2481,35.0
us7000mcbr,4.9,"174 km N of Maubara, Timor Leste",2024-04-16 03:07:14.850,124.9542,-7.0497,503.626
us6000mti4,4.5,"8 km ESE of Pilar, Philippines",2024-04-16 00:53:39.211,126.1635,9.8282,21.442
us7000mcb3,4.5,"81 km W of San Antonio de los Cobres, Argentina",2024-04-15 22:41:59.214,-67.113,-24.3416,171.8
us7000mcb1,5.9,"147 km SE of Koshima, Japan",2024-04-15 22:38:56.828,131.7622,29.4397,7.556
us7000mc91,4.6,"43 km SW of Attu Station, Alaska",2024-04-15 18:17:01.676,172.7376,52.5626,26.8
us6000mt8g,4.6,Mid-Indian Ridge,2024-04-15 16:51:33.299,67.1412,-15.3439,10.0
us6000mt8f,4.6,Mid-Indian Ridge,2024-04-15 16:40:41.589,67.3679,-15.2091,10.0
us6000mt8c,4.6,"120 km ESE of Pangai, Tonga",2024-04-15 15:28:01.389,-173.3694,-20.3783,10.0
us7000mc5q,5.4,"106 km SSW of Kokopo, Papua New Guinea",2024-04-15 10:43:28.500,151.892,-5.2266,71.991
us6000mt87,4.6,South Sandwich Islands region,2024-04-15 07:00:00.705,-25.9814,-56.3554,35.0
us7000mc4w,4.7,"100 km SSE of Ierápetra, Greece",2024-04-15 06:06:29.890,26.1663,34.1729,31.579
us6000mt7z,4.6,"30 km WNW of Luganville, Vanuatu",2024-04-15 00:37:12.154,166.8828,-15.4498,34.109
us6000mt7w,4.6,southern East Pacific Rise,2024-04-15 00:18:16.726,-124.7026,-55.4605,10.0
us7000mc41,4.6,"90 km SSW of Masachapa, Nicaragua",2024-04-14 23:29:04.876,-86.925,11.0732,10.0
us7000mdvx,4.9,"122 km NNE of Lospalos, Timor Leste",2024-04-14 21:05:59.241,127.5419,-7.5578,137.47
us7000mc2t,6.5,"111 km ESE of Kimbe, Papua New Guinea",2024-04-14 20:56:28.201,151.0953,-5.8565,49.0
us7000mc2f,4.7,"19 km SW of La Gomera, Guatemala",2024-04-14 19:14:58.353,-91.1667,13.9423,80.948
us7000mc2b,4.9,"37 km ENE of Mole, China",2024-04-14 18:16:26.346,101.1372,37.7619,6.441
us7000mc29,4.9,Mariana Islands region,2024-04-14 17:39:18.604,146.0506,21.1991,10.0
us7000mc1p,4.5,"127 km SSE of Kyzyl-Suu, Kyrgyzstan",2024-04-14 13:51:00.540,78.6481,41.2956,10.0
us7000mdvn,4.5,"29 km ENE of Lalawigan, Philippines",2024-04-14 11:24:14.564,125.7291,11.6794,34.395
us7000mc1b,4.5,"45 km SW of Jipijapa, Ecuador",2024-04-14 10:58:42.151,-80.9147,-1.5879,19.142
us7000mc17,4.5,Fiji region,2024-04-14 10:15:19.476,-177.701,-19.1859,392.238
us7000mc13,4.8,"169 km W of Neiafu, Tonga",2024-04-14 09:47:52.131,-175.587,-18.5091,236.458
us7000mc0b,4.6,east of the North Island of New Zealand,2024-04-14 06:05:07.184,-178.8846,-35.1841,10.0
us7000mc02,4.5,"88 km SW of Basco, Philippines",2024-04-14 05:31:49.239,121.4237,19.8354,39.998
us7000mc01,5.3,central Mid-Atlantic Ridge,2024-04-14 05:28:47.416,-37.1742,7.6417,10.0
us7000mbzq,4.6,"Kermadec Islands, New Zealand",2024-04-14 03:37:41.535,-178.692,-29.9242,181.372
us7000mbyj,4.5,"29 km WSW of La Ligua, Chile",2024-04-13 23:01:22.040,-71.5362,-32.5235,35.0
us7000md88,4.7,"105 km SSE of Hihifo, Tonga",2024-04-13 20:00:45.035,-173.3837,-16.8229,31.916
us7000mbxz,4.6,"31 km ESE of Dolores, Philippines",2024-04-13 19:32:20.909,125.7343,11.8928,10.0
us7000mbxb,4.5,"156 km WNW of Tobelo, Indonesia",2024-04-13 17:46:59.392,126.821,2.4779,38.551
us7000mbx7,5.0,"161 km WNW of Tobelo, Indonesia",2024-04-13 16:40:55.412,126.6086,2.1044,39.341
us7000mbx2,4.6,"118 km E of Bitung, Indonesia",2024-04-13 15:50:17.782,126.175,1.2373,51.842
us7000mbwy,5.0,western Indian-Antarctic Ridge,2024-04-13 15:17:18.773,121.3854,-49.031,10.0
us7000mbwa,4.5,"Izu Islands, Japan region",2024-04-13 12:00:29.133,138.2727,31.5255,378.886
us7000mbw6,5.4,"127 km NE of Hihifo, Tonga",2024-04-13 10:47:02.842,-173.0667,-15.0413,10.0
us7000mbw0,4.6,North Pacific Ocean,2024-04-13 10:37:54.121,-176.9894,34.0185,10.0
us7000mbvk,4.7,"38 km E of Sulat, Philippines",2024-04-13 09:10:45.375,125.8013,11.8694,10.0
us7000mbv5,4.8,"260 km WNW of Houma, Tonga",2024-04-13 08:48:52.420,-177.6571,-20.3631,492.271
us7000mbuy,5.0,southeast Indian Ridge,2024-04-13 06:53:44.360,88.8361,-42.1381,10.0
us7000mbux,5.2,"157 km WNW of Tobelo, Indonesia",2024-04-13 06:26:35.031,126.6873,2.226,38.856
us7000mbuv,5.5,western Xizang,2024-04-13 05:44:39.593,81.8672,33.5479,10.0
us7000mbun,4.6,south of the Fiji Islands,2024-04-13 04:38:20.333,179.7178,-25.5594,500.632
us7000md7d,4.5,"119 km ESE of Hihifo, Tonga",2024-04-13 02:29:43.041,-172.7149,-16.2084,17.237
us7000mbu8,4.5,"20 km E of Istiaía, Greece",2024-04-13 02:23:14.747,23.3817,38.9897,10.0
us7000md7h,4.7,south of the Fiji Islands,2024-04-13 00:10:58.340,-176.0067,-24.3704,31.641
us7000mbt9,4.7,"210 km ENE of Olonkinbyen, Svalbard and Jan Mayen",2024-04-12 22:18:40.719,-3.2077,71.5675,10.0
us7000md71,4.7,"210 km SE of Kokopo, Papua New Guinea",2024-04-12 22:13:44.106,153.5973,-5.7073,10.0
us7000mbsu,4.6,"34 km ENE of Port-Olry, Vanuatu",2024-04-12 20:02:52.592,167.3875,-14.9734,137.067
us7000mbsq,4.6,northern East Pacific Rise,2024-04-12 19:27:51.810,-104.4684,9.8613,10.0
us7000md6u,4.5,"Kermadec Islands, New Zealand",2024-04-12 19:21:13.577,-177.954,-30.784,20.987
us7000mbru,4.6,"30 km WSW of Pizitou, Taiwan",2024-04-12 18:44:37.485,120.1613,23.409,10.0
us7000mbqy,4.7,"184 km SE of Katsuura, Japan",2024-04-12 17:07:48.703,141.7855,34.0057,24.432
us7000mbqp,5.8,"102 km WNW of Kirakira, Solomon Islands",2024-04-12 15:59:15.269,161.0159,-10.2257,20.0
us7000mbmu,4.6,"98 km ENE of Hengchun, Taiwan",2024-04-12 14:19:58.698,121.6659,22.2514,12.204
us7000md6k,4.5,"46 km S of Mendi, Papua New Guinea",2024-04-12 09:46:56.311,143.6815,-6.5671,10.285
us7000mbmb,4.6,"171 km ENE of Angoram, Papua New Guinea",2024-04-12 09:18:51.328,145.4841,-3.4384,10.0
us7000mbm5,5.0,"5 km ESE of Uken, Japan",2024-04-12 09:00:17.560,129.2805,28.279,53.889
us7000mbm4,4.7,western Xizang,2024-04-12 08:47:57.764,81.7768,33.5063,10.0
us7000mbm1,4.6,"129 km W of Aykol, China",2024-04-12 08:13:42.468,78.6163,41.1619,4.251
us7000mbl3,4.7,western Xizang,2024-04-12 05:04:55.702,81.877,33.5976,10.0
us7000mbkx,4.5,western Xizang,2024-04-12 04:03:43.164,81.9321,33.6749,10.0
us7000mbku,4.5,"275 km SW of Houma, Tonga",2024-04-12 03:36:24.212,-177.1237,-22.9863,151.26
us7000md66,4.7,South Sandwich Islands region,2024-04-12 03:11:20.845,-24.2094,-60.4649,10.0
us7000mbjv,4.5,"11 km NW of Ponot, Philippines",2024-04-12 00:02:24.682,122.9545,8.5262,10.0
us7000mbji,4.6,"138 km NW of Kiunga, Papua New Guinea",2024-04-11 22:56:12.036,140.3274,-5.3294,37.657
us7000mbjf,4.9,"86 km SSW of Masachapa, Nicaragua",2024-04-11 22:27:25.573,-86.9378,11.1248,10.0
us7000mbj3,4.7,south of the Kermadec Islands,2024-04-11 20:43:16.652,-178.7378,-33.9137,10.0
us7000md5m,4.6,Pacific-Antarctic Ridge,2024-04-11 17:49:37.583,-173.3253,-65.277,10.0
us7000mbh3,5.0,"237 km SE of Sarangani, Philippines",2024-04-11 17:34:06.488,126.7665,3.6958,45.378
us7000mbe9,4.8,"39 km ESE of Port-Olry, Vanuatu",2024-04-11 16:08:52.374,167.3796,-15.2306,130.05
us7000mbe7,4.9,"66 km NE of Masohi, Indonesia",2024-04-11 15:50:21.361,129.401,-2.8826,15.272
us7000mbde,4.6,"128 km NW of Tobelo, Indonesia",2024-04-11 13:06:18.826,127.3579,2.6875,63.918
us7000md5e,4.5,"Kermadec Islands, New Zealand",2024-04-11 12:43:52.906,-177.925,-30.7546,35.0
us7000mbcg,4.9,Fiji region,2024-04-11 08:54:40.603,-179.3946,-21.7458,586.48
us7000mbbh,4.5,"98 km NNE of Tocopilla, Chile",2024-04-11 04:01:01.995,-69.8944,-21.249,56.894
us7000mbbc,5.2,"5 km NE of Bantacan, Philippines",2024-04-11 03:33:57.207,126.1637,7.6449,10.0
us7000md51,4.6,South Sandwich Islands region,2024-04-11 03:10:15.853,-30.5418,-56.2734,10.0
us7000md4z,4.5,Fiji region,2024-04-11 01:28:44.619,-178.4736,-21.8058,457.823
us7000md4x,5.0,Mid-Indian Ridge,2024-04-11 00:47:07.145,78.1286,-38.6965,10.0
us7000mbak,4.9,"189 km E of Atka, Alaska",2024-04-10 23:41:11.990,-171.4322,52.1824,37.225
us7000mcyq,4.7,"53 km W of Port-Vila, Vanuatu",2024-04-10 21:02:58.594,167.8067,-17.7259,10.0
us7000mb9c,4.5,"292 km W of Sabang, Indonesia",2024-04-10 19:26:07.773,92.6985,6.2126,10.0
us7000mb8u,4.6,"36 km NW of Kuqa, China",2024-04-10 18:53:50.151,82.6606,41.9716,10.0
us7000mcym,4.6,"66 km SSE of Kavaratti, India",2024-04-10 18:45:49.997,72.9404,10.0467,10.0
us7000mcyk,4.7,"289 km W of Sabang, Indonesia",2024-04-10 17:26:14.725,92.7251,6.2709,10.0
us7000mb82,4.5,"25 km NE of Hualien City, Taiwan",2024-04-10 16:55:12.547,121.7763,24.1477,16.962
us7000mb7s,5.2,"42 km E of Sulat, Philippines",2024-04-10 16:20:17.869,125.841,11.8705,9.55
us7000mb7p,4.8,"136 km WNW of Fangale’ounga, Tonga",2024-04-10 16:09:03.682,-175.435,-19.1113,198.586
us7000mb79,5.0,"60 km W of Patacamaya, Bolivia",2024-04-10 15:33:42.660,-68.4861,-17.2602,203.694
us7000mb76,5.4,"34 km NW of Kuqa, China",2024-04-10 14:56:17.074,82.6648,41.9596,8.0
us7000mb6w,4.6,"190 km SE of Sarangani, Philippines",2024-04-10 14:06:07.479,126.8765,4.4196,55.843
us7000mb69,5.0,"46 km WNW of Kuqa, China",2024-04-10 10:57:39.261,82.4218,41.8952,10.0
us7000mcy9,4.8,Vanuatu region,2024-04-10 10:52:06.096,171.8852,-17.8521,10.0
us7000mcyx,4.6,South Sandwich Islands region,2024-04-10 10:08:01.040,-25.2644,-56.3729,10.0
us7000mcy8,4.6,Pacific-Antarctic Ridge,2024-04-10 09:27:22.573,-141.2891,-56.8011,10.0
us7000mb5w,4.5,"148 km S of False Pass, Alaska",2024-04-10 08:28:51.494,-163.4881,53.5209,18.011
us7000mb5u,5.1,Southwest Indian Ridge,2024-04-10 07:57:42.427,47.1158,-38.8374,10.0
us7000mcy4,4.5,"18 km E of Calbiga, Philippines",2024-04-10 06:54:32.424,125.1882,11.6237,87.604
us7000mb5l,4.6,"127 km NW of Uken, Japan",2024-04-10 06:19:20.165,128.4055,29.19,181.883
us7000mb5h,4.8,northern Mid-Atlantic Ridge,2024-04-10 05:53:30.154,-45.6255,21.3328,10.0
us7000mb5f,4.6,"139 km SW of Kokopo, Papua New Guinea",2024-04-10 05:42:15.703,151.5242,-5.3603,72.753
us7000mb52,4.5,Chagos Archipelago region,2024-04-10 05:10:35.757,68.4404,-3.0934,10.0
us7000mb4t,4.6,"77 km WNW of Coquimbo, Chile",2024-04-10 03:14:46.434,-72.0549,-29.6293,13.588
us7000mb3x,4.6,"87 km SSW of Unalaska, Alaska",2024-04-10 01:55:13.975,-166.7973,53.0996,35.0
us7000mb1z,4.6,"67 km NE of Masohi, Indonesia",2024-04-09 19:44:56.753,129.3735,-2.8482,11.315
us7000mb1x,4.5,south of the Fiji Islands,2024-04-09 19:08:06.308,-177.2202,-25.374,141.093
us7000mb1m,4.5,"89 km NNW of San Antonio de los Cobres, Argentina",2024-04-09 18:50:31.735,-66.7495,-23.5186,203.122
us7000mb1k,4.5,"103 km W of San Antonio de los Cobres, Argentina",2024-04-09 18:36:19.542,-67.3335,-24.0978,167.457
us7000mb1j,4.5,"143 km NW of Tobelo, Indonesia",2024-04-09 17:58:16.169,127.1553,2.6953,57.2
us7000mcwr,4.5,Carlsberg Ridge,2024-04-09 17:21:33.077,66.9274,1.8138,10.0
us7000mazk,5.0,"48 km WNW of Yongning, China",2024-04-09 14:07:05.932,100.2389,28.049,30.53
us7000mayy,4.9,south of the Fiji Islands,2024-04-09 10:45:29.040,179.4204,-22.2677,590.163
us7000mcw7,4.8,"133 km SE of Kuril’sk, Russia",2024-04-09 09:56:43.981,149.0268,44.3489,55.351
us7000maxr,6.4,"150 km NW of Tobelo, Indonesia",2024-04-09 09:47:59.810,127.0624,2.6982,22.0
us7000maxp,4.7,"38 km SSW of Laojunmiao, China",2024-04-09 09:22:45.530,97.6436,39.4937,10.0
us7000mcwd,4.7,central East Pacific Rise,2024-04-09 07:16:40.915,-112.0256,-13.2973,10.0
us7000max1,4.8,"41 km ESE of Ransiki, Indonesia",2024-04-09 05:14:10.481,134.5247,-1.6306,10.0
us7000max0,4.9,"Volcano Islands, Japan region",2024-04-09 05:10:24.413,142.9585,23.3686,36.208
us7000mcvy,4.5,"55 km WNW of Port-Vila, Vanuatu",2024-04-09 04:15:04.033,167.8039,-17.6118,10.0
us7000mcvw,4.5,"28 km NNE of Máncora, Peru",2024-04-09 03:07:04.680,-80.9823,-3.8582,35.0
us7000maw5,4.7,"94 km SSW of Pagar Alam, Indonesia",2024-04-09 00:58:31.730,103.0229,-4.8484,67.106
us7000mc4q,5.5,"35 km ESE of Ransiki, Indonesia",2024-04-09 00:04:05.827,134.4849,-1.585,10.0
us7000maw0,5.9,"34 km SE of Ransiki, Indonesia",2024-04-09 00:02:52.078,134.4237,-1.6951,6.66
us7000mcp4,4.5,Southwest Indian Ridge,2024-04-08 22:21:07.440,56.9023,-33.6854,10.0
